Price,Num_Bedrooms,Num_Bathrooms,Floor_Area,Land_Area,LRTHubDist,BusCount,MallCount,SchoolCount,HospitalCount,ATMCount,employment_generation,local_economy_growth,local_economy_size,presence_of_business_and_professional_organizations,safety_compliant_business,DBSCAN_Cluster
35000000.0,8.0,4.0,800.0,0.0,4.81452337647543,18,1,27,0,13,0.0841,1.1379,0.4071,0.2414,0.2642,1
7000000.0,3.0,3.0,102.0,0.0,6.39031758893631,13,6,10,1,64,0.0841,1.1379,0.4071,0.2414,0.2642,-1
93000000.0,4.0,3.0,640.0,0.0,4.39146317958788,5,0,23,0,7,0.0841,1.1379,0.4071,0.2414,0.2642,1
75000000.0,22.0,0.0,700.0,0.0,4.93258263102134,10,0,23,1,16,0.0841,1.1379,0.4071,0.2414,0.2642,1
31200000.0,20.0,15.0,350.0,0.0,4.39146317958788,5,0,23,0,7,0.0841,1.1379,0.4071,0.2414,0.2642,1
45000000.0,12.0,12.0,570.0,0.0,4.39146317958788,5,0,23,0,7,0.0841,1.1379,0.4071,0.2414,0.2642,1
35000000.0,2.0,1.0,30.0,0.0,6.63294689309311,12,8,10,1,64,0.0841,1.1379,0.4071,0.2414,0.2642,-1
3900000.0,2.0,1.0,46.0,0.0,4.93258263102134,10,0,23,1,16,0.0841,1.1379,0.4071,0.2414,0.2642,1
250000000.0,10.0,9.0,1660.0,0.0,4.73389782746171,19,1,28,0,13,0.0841,1.1379,0.4071,0.2414,0.2642,1
2475000.0000000005,1.0,1.0,16.5,0.0,0.450409906581854,41,2,14,15,23,0.46,0.3905,0.3591,0.359,0.6528,0
49500000.0,26.0,26.0,384.0,0.0,0.25149080030171,50,1,22,14,4,0.46,0.3905,0.3591,0.359,0.6528,0
14200000.0,8.0,7.0,300.0,0.0,2.51960668034511,22,0,23,3,5,0.46,0.3905,0.3591,0.359,0.6528,0
29900000.0,2.0,1.0,240.0,0.0,2.71147038013795,3,0,28,2,1,0.46,0.3905,0.3591,0.359,0.6528,0
