Price,Num_Bedrooms,Num_Bathrooms,Floor_Area,Land_Area,LRTHubDist,BusCount,MallCount,SchoolCount,HospitalCount,ATMCount,employment_generation,local_economy_growth,local_economy_size,presence_of_business_and_professional_organizations,safety_compliant_business,DBSCAN_Cluster
5893832.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5733063.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8012984.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8645588.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8065701.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
7960266.999999998,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5624892.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5408550.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5588835.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5733063.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5480664.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5444607.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5552778.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5498514.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8223852.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5660949.000000001,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8487437.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5354762.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5336436.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3723600.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
6710648.0,2.0,1.0,37.1,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5426638.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5408550.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3723600.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
7271375.999999998,2.0,1.0,40.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
7907550.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5877290.999999999,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5805177.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
7681159.0,1.0,1.0,61.01,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
3805361.0,1.0,1.0,30.37,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
8702824.0,2.0,2.0,69.29,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
11040000.0,1.0,1.0,37.26,0.0,37.2118046780445,2,1,3,2,4,0.1088,0.0136,0.0487,0.0026,0.2485,0
7392857.0,1.0,1.0,39.7,0.0,39.6732735102295,2,0,3,0,2,0.4558,0.0,0.0527,0.0,1.3514,0
5589700.0,1.0,1.0,32.0,0.0,39.194123639204,2,2,0,0,1,0.5438,0.0007,0.3241,0.0006,0.6486,0
3593841.0,1.0,1.0,18.98,0.0,14.4924039067914,32,1,14,3,15,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,19.055042990076,18,0,11,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
25000000.0,1.0,1.0,61.0,0.0,35.9479690462094,0,0,0,0,0,0.1088,0.0136,0.0487,0.0026,0.2485,0
3300000.0,1.0,1.0,28.0,0.0,21.6540979713898,1,1,11,1,0,0.119,0.0092,0.0505,0.0034,0.6701,0
3416000.0,1.0,1.0,30.1,0.0,7.97244707812433,0,0,0,1,0,0.3124,0.0012,0.1131,0.0053,0.3589,0
3541400.0000000005,1.0,1.0,32.68,0.0,7.97244707812433,0,0,0,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
3541400.0000000005,1.0,1.0,32.68,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
2744000.0,1.0,1.0,24.26,0.0,7.97244707812433,0,0,0,1,0,0.3124,0.0012,0.1131,0.0053,0.3589,0
2744000.0,1.0,1.0,24.26,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
3416000.0,1.0,1.0,30.1,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
3541400.0000000005,1.0,1.0,32.68,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
2744000.0,1.0,1.0,24.26,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
3416000.0,1.0,1.0,30.1,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
18643387.0,3.0,3.0,148.79,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
11726827.0,2.0,2.0,93.59,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
6065000.0,1.0,1.0,30.36,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
4939082.64,1.0,1.0,33.0,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
5545600.0,1.0,1.0,40.0,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
9951951.64,2.0,2.0,71.57,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
5262521.99,1.0,1.0,37.93,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
9580373.999999998,2.0,2.0,69.0,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
3840313.6,1.0,1.0,30.04,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
11369866.4,2.0,2.0,82.01,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
11369866.4,2.0,2.0,82.01,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
9580373.999999998,2.0,2.0,69.0,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
5520000.0,1.0,1.0,44.16,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
